"","Cell","Batch","Group","ExpLibSize","Step"
"Cell1987","Cell1987","Batch1","Path1",7466.8589114619,119
"Cell1988","Cell1988","Batch1","Path3",8445.86803127825,68
"Cell1989","Cell1989","Batch1","Path2",8072.20975993704,796
"Cell1990","Cell1990","Batch1","Path2",8514.91230555569,182
"Cell1991","Cell1991","Batch1","Path1",8610.5944900715,348
"Cell1992","Cell1992","Batch1","Path2",7943.11792042429,990
"Cell1993","Cell1993","Batch1","Path3",8324.71391257502,428
"Cell1994","Cell1994","Batch1","Path3",8248.66880866198,215
"Cell1995","Cell1995","Batch1","Path3",7615.75687397477,387
"Cell1996","Cell1996","Batch1","Path3",8752.18688611839,382
"Cell1997","Cell1997","Batch1","Path2",8739.32325999854,690
"Cell1998","Cell1998","Batch1","Path2",8610.35748012911,483
"Cell1999","Cell1999","Batch1","Path2",8004.27034342701,517
"Cell2000","Cell2000","Batch1","Path3",7805.15243262894,413
"Cell2001","Cell2001","Batch1","Path3",8182.94498532637,992
"Cell2002","Cell2002","Batch1","Path2",8534.11154769335,890
"Cell2003","Cell2003","Batch1","Path1",8064.39501342275,578
"Cell2004","Cell2004","Batch1","Path2",8167.4432892196,17
"Cell2005","Cell2005","Batch1","Path3",7636.73626483218,888
"Cell2006","Cell2006","Batch1","Path2",8705.81947297959,120
"Cell2007","Cell2007","Batch1","Path2",7917.38547058638,972
"Cell2008","Cell2008","Batch1","Path2",7774.30065957838,22
"Cell2009","Cell2009","Batch1","Path1",8174.44362915385,474
"Cell2010","Cell2010","Batch1","Path1",7781.7460119774,33
"Cell2011","Cell2011","Batch1","Path3",7064.58015406203,603
"Cell2012","Cell2012","Batch1","Path2",8580.7231638573,585
"Cell2013","Cell2013","Batch1","Path1",9109.9144766769,249
"Cell2014","Cell2014","Batch1","Path3",7909.30116394497,360
"Cell2015","Cell2015","Batch1","Path3",8460.19302688282,524
"Cell2016","Cell2016","Batch1","Path2",7897.58117385574,253
"Cell2017","Cell2017","Batch1","Path3",7824.58576657471,979
"Cell2018","Cell2018","Batch1","Path2",8179.25329056097,463
"Cell2019","Cell2019","Batch1","Path2",8204.04877857381,650
"Cell2020","Cell2020","Batch1","Path2",8981.6128829052,586
"Cell2021","Cell2021","Batch1","Path1",8350.48134697173,765
"Cell2022","Cell2022","Batch1","Path1",8244.08960236072,699
"Cell2023","Cell2023","Batch1","Path3",7945.12470879671,818
"Cell2024","Cell2024","Batch1","Path1",7740.89673369507,334
"Cell2025","Cell2025","Batch1","Path1",7657.22698983045,719
"Cell2026","Cell2026","Batch1","Path1",7710.1470409287,537
"Cell2027","Cell2027","Batch1","Path2",8043.04463365701,923
"Cell2028","Cell2028","Batch1","Path1",8442.37791675918,568
"Cell2029","Cell2029","Batch1","Path1",8345.47772049383,431
"Cell2030","Cell2030","Batch1","Path3",8397.70617187842,364
"Cell2031","Cell2031","Batch1","Path2",8136.29886672705,242
"Cell2032","Cell2032","Batch1","Path1",8680.04672575125,604
"Cell2033","Cell2033","Batch1","Path1",7885.77551988122,527
"Cell2034","Cell2034","Batch1","Path1",7776.14365612822,325
"Cell2035","Cell2035","Batch1","Path3",8206.18715805332,108
"Cell2036","Cell2036","Batch1","Path2",8264.89782441245,635
"Cell2037","Cell2037","Batch1","Path2",7921.0518101952,410
"Cell2038","Cell2038","Batch1","Path2",8301.86893832875,825
"Cell2039","Cell2039","Batch1","Path2",9575.27686640251,278
"Cell2040","Cell2040","Batch1","Path3",7690.56023240992,705
"Cell2041","Cell2041","Batch1","Path1",8108.14925004052,470
"Cell2042","Cell2042","Batch1","Path3",8166.83162710846,923
"Cell2043","Cell2043","Batch1","Path2",8137.70450503396,218
"Cell2044","Cell2044","Batch1","Path2",8258.71778665475,200
"Cell2045","Cell2045","Batch1","Path3",7764.87119882283,176
"Cell2046","Cell2046","Batch1","Path2",7977.8009062726,8
"Cell2047","Cell2047","Batch1","Path2",8284.59233617484,435
"Cell2048","Cell2048","Batch1","Path2",8013.93293978497,624
"Cell2049","Cell2049","Batch1","Path3",8552.59917313384,268
"Cell2050","Cell2050","Batch1","Path3",7901.88796864234,74
"Cell2051","Cell2051","Batch1","Path3",7954.25473601583,983
"Cell2052","Cell2052","Batch1","Path1",7234.02176485758,357
"Cell2053","Cell2053","Batch1","Path2",8517.71917909013,985
"Cell2054","Cell2054","Batch1","Path2",7859.05470021033,128
"Cell2055","Cell2055","Batch1","Path1",8210.69282244017,23
"Cell2056","Cell2056","Batch1","Path1",8387.41714076425,102
"Cell2057","Cell2057","Batch1","Path3",8273.5447373459,36
"Cell2058","Cell2058","Batch1","Path3",7927.95532594497,161
"Cell2059","Cell2059","Batch1","Path2",8110.35124146409,388
"Cell2060","Cell2060","Batch1","Path1",8219.32474438213,36
"Cell2061","Cell2061","Batch1","Path2",8224.00515141943,612
"Cell2062","Cell2062","Batch1","Path3",7619.94489604591,215
"Cell2063","Cell2063","Batch1","Path3",8476.00596204057,936
"Cell2064","Cell2064","Batch1","Path3",8394.04253873636,216
"Cell2065","Cell2065","Batch1","Path2",8142.47710642884,543
"Cell2066","Cell2066","Batch1","Path3",8193.68456284058,947
"Cell2067","Cell2067","Batch1","Path1",8052.06513307067,570
"Cell2068","Cell2068","Batch1","Path1",7585.43186187154,546
"Cell2069","Cell2069","Batch1","Path1",8109.15647452799,612
"Cell2070","Cell2070","Batch1","Path1",7963.73099016464,44
"Cell2071","Cell2071","Batch1","Path2",8288.8830545468,892
"Cell2072","Cell2072","Batch1","Path2",8730.69486632038,23
"Cell2073","Cell2073","Batch1","Path3",8285.13272362686,154
"Cell2074","Cell2074","Batch1","Path3",7416.28057413508,391
"Cell2075","Cell2075","Batch1","Path2",8202.85942578787,414
"Cell2076","Cell2076","Batch1","Path3",8971.89610034696,183
"Cell2077","Cell2077","Batch1","Path1",8320.78723158312,601
"Cell2078","Cell2078","Batch1","Path2",7999.83828556714,456
"Cell2079","Cell2079","Batch1","Path3",8412.26450700727,670
"Cell2080","Cell2080","Batch1","Path1",8021.90918298168,561
"Cell2081","Cell2081","Batch1","Path2",8027.59931822827,466
"Cell2082","Cell2082","Batch1","Path1",7869.01674248766,384
"Cell2083","Cell2083","Batch1","Path3",7630.49665863608,232
"Cell2084","Cell2084","Batch1","Path3",7650.20552014697,292
"Cell2085","Cell2085","Batch1","Path1",9362.03275901591,201
"Cell2086","Cell2086","Batch1","Path2",8084.53471333147,491
"Cell2087","Cell2087","Batch1","Path2",8136.54874705799,125
"Cell2088","Cell2088","Batch1","Path1",7466.0447377074,162
"Cell2089","Cell2089","Batch1","Path1",7489.81394109917,23
"Cell2090","Cell2090","Batch1","Path1",7823.21460359018,461
"Cell2091","Cell2091","Batch1","Path1",7725.49349827927,288
"Cell2092","Cell2092","Batch1","Path1",7938.72618528763,853
"Cell2093","Cell2093","Batch1","Path1",8321.00666997118,116
"Cell2094","Cell2094","Batch1","Path2",8449.45425982591,188
"Cell2095","Cell2095","Batch1","Path3",7944.9596051365,39
"Cell2096","Cell2096","Batch1","Path3",8277.1564737117,93
"Cell2097","Cell2097","Batch1","Path2",8593.645595364,950
"Cell2098","Cell2098","Batch1","Path2",8141.39658762045,300
"Cell2099","Cell2099","Batch1","Path3",8223.682621213,778
"Cell2100","Cell2100","Batch1","Path2",7774.12515961229,638
"Cell2101","Cell2101","Batch1","Path3",7865.8450401161,496
"Cell2102","Cell2102","Batch1","Path1",8113.63560921361,855
"Cell2103","Cell2103","Batch1","Path3",8090.44793760523,435
"Cell2104","Cell2104","Batch1","Path2",7500.47653306733,608
"Cell2105","Cell2105","Batch1","Path1",8366.77106319365,808
"Cell2106","Cell2106","Batch1","Path1",7721.1874852817,522
"Cell2107","Cell2107","Batch1","Path3",8414.36542865739,251
"Cell2108","Cell2108","Batch1","Path3",8392.21684308742,586
"Cell2109","Cell2109","Batch1","Path1",8464.12227198175,308
"Cell2110","Cell2110","Batch1","Path1",8738.57508599577,151
"Cell2111","Cell2111","Batch1","Path3",8258.43645258481,316
"Cell2112","Cell2112","Batch1","Path3",8535.55663826238,16
"Cell2113","Cell2113","Batch1","Path2",8528.99142990137,880
"Cell2114","Cell2114","Batch1","Path3",7661.88072442387,137
"Cell2115","Cell2115","Batch1","Path2",8968.91011151785,442
"Cell2116","Cell2116","Batch1","Path1",8108.48170559059,17
"Cell2117","Cell2117","Batch1","Path3",8262.60861801836,617
"Cell2118","Cell2118","Batch1","Path2",8323.36621710821,431
"Cell2119","Cell2119","Batch1","Path2",8321.87239327833,329
"Cell2120","Cell2120","Batch1","Path2",7995.09506632006,207
"Cell2121","Cell2121","Batch1","Path3",8090.34527910315,240
"Cell2122","Cell2122","Batch1","Path2",8288.9838237375,520
"Cell2123","Cell2123","Batch1","Path3",7498.53811697429,933
"Cell2124","Cell2124","Batch1","Path1",7524.46225472366,997
"Cell2125","Cell2125","Batch1","Path2",8551.21344310474,826
"Cell2126","Cell2126","Batch1","Path3",8822.97405633533,937
"Cell2127","Cell2127","Batch1","Path2",8073.90698780768,651
"Cell2128","Cell2128","Batch1","Path2",7854.75082428456,116
"Cell2129","Cell2129","Batch1","Path2",7798.07739535864,766
"Cell2130","Cell2130","Batch1","Path2",9002.21821863993,877
"Cell2131","Cell2131","Batch1","Path1",7816.82953644704,123
"Cell2132","Cell2132","Batch1","Path3",7968.35826859445,382
"Cell2133","Cell2133","Batch1","Path2",9334.44982899194,223
"Cell2134","Cell2134","Batch1","Path2",8192.4165397272,608
"Cell2135","Cell2135","Batch1","Path2",7582.19806062698,926
"Cell2136","Cell2136","Batch1","Path1",8374.93202906901,976
"Cell2137","Cell2137","Batch1","Path3",7740.29266983479,652
"Cell2138","Cell2138","Batch1","Path3",7853.22518849531,718
"Cell2139","Cell2139","Batch1","Path1",7963.24398370389,129
"Cell2140","Cell2140","Batch1","Path3",8492.23666809422,825
"Cell2141","Cell2141","Batch1","Path1",8123.74191675595,698
"Cell2142","Cell2142","Batch1","Path3",8081.43063222986,538
"Cell2143","Cell2143","Batch1","Path3",8170.97763446606,849
"Cell2144","Cell2144","Batch1","Path2",8081.58289799574,937
"Cell2145","Cell2145","Batch1","Path3",8432.88706165989,266
"Cell2146","Cell2146","Batch1","Path1",8611.49366253848,117
"Cell2147","Cell2147","Batch1","Path2",7848.77404414669,753
"Cell2148","Cell2148","Batch1","Path3",8176.79863434963,649
"Cell2149","Cell2149","Batch1","Path1",7587.80828599584,528
"Cell2150","Cell2150","Batch1","Path2",7923.26280059222,156
"Cell2151","Cell2151","Batch1","Path3",8017.42992007518,671
"Cell2152","Cell2152","Batch1","Path2",7716.17619113801,864
"Cell2153","Cell2153","Batch1","Path3",7999.66793268981,613
"Cell2154","Cell2154","Batch1","Path2",8296.06780488518,580
"Cell2155","Cell2155","Batch1","Path2",8455.91250012504,715
"Cell2156","Cell2156","Batch1","Path2",8017.60125029554,924
"Cell2157","Cell2157","Batch1","Path1",8331.12757430955,831
"Cell2158","Cell2158","Batch1","Path2",7914.61712524787,578
"Cell2159","Cell2159","Batch1","Path1",7885.1265294519,693
"Cell2160","Cell2160","Batch1","Path1",7763.68274066752,907
"Cell2161","Cell2161","Batch1","Path1",8066.67351457797,941
"Cell2162","Cell2162","Batch1","Path1",8621.98440910621,493
"Cell2163","Cell2163","Batch1","Path2",7918.22758375557,851
"Cell2164","Cell2164","Batch1","Path3",7533.67617191421,103
"Cell2165","Cell2165","Batch1","Path2",8063.89197496924,185
"Cell2166","Cell2166","Batch1","Path1",7348.1889529878,37
"Cell2167","Cell2167","Batch1","Path1",8466.61585280578,142
"Cell2168","Cell2168","Batch1","Path1",8377.20132078944,258
"Cell2169","Cell2169","Batch1","Path3",7326.62778393211,464
"Cell2170","Cell2170","Batch1","Path1",8745.35339512869,108
"Cell2171","Cell2171","Batch1","Path2",8363.6661567565,895
"Cell2172","Cell2172","Batch1","Path3",8869.92977459717,939
"Cell2173","Cell2173","Batch1","Path1",7991.28428593337,9
"Cell2174","Cell2174","Batch1","Path1",7863.01431059647,681
"Cell2175","Cell2175","Batch1","Path1",7656.42138164999,761
"Cell2176","Cell2176","Batch1","Path2",8114.04004617838,424
"Cell2177","Cell2177","Batch1","Path1",8204.75245151288,183
"Cell2178","Cell2178","Batch1","Path3",8508.45175951388,678
"Cell2179","Cell2179","Batch1","Path3",8193.02832179808,29
"Cell2180","Cell2180","Batch1","Path2",7473.59193242792,297
"Cell2181","Cell2181","Batch1","Path3",8229.13628224791,809
"Cell2182","Cell2182","Batch1","Path1",8662.48476022201,45
"Cell2183","Cell2183","Batch1","Path1",8291.92752902833,654
"Cell2184","Cell2184","Batch1","Path3",8148.47630323826,938
"Cell2185","Cell2185","Batch1","Path1",7952.25402090123,498
"Cell2186","Cell2186","Batch1","Path1",8877.10682730855,490
"Cell2187","Cell2187","Batch1","Path2",7795.13945499084,804
"Cell2188","Cell2188","Batch1","Path3",8203.24022513342,252
"Cell2189","Cell2189","Batch1","Path3",8796.99897896921,620
"Cell2190","Cell2190","Batch1","Path1",8159.26837397273,831
"Cell2191","Cell2191","Batch1","Path2",7518.79184577194,847
"Cell2192","Cell2192","Batch1","Path2",8319.6347733291,903
"Cell2193","Cell2193","Batch1","Path2",7757.39320881642,141
"Cell2194","Cell2194","Batch1","Path3",9013.8618781155,925
"Cell2195","Cell2195","Batch1","Path2",8434.1305685858,712
"Cell2196","Cell2196","Batch1","Path2",8047.75272068619,762
"Cell2197","Cell2197","Batch1","Path2",7481.10025205975,323
"Cell2198","Cell2198","Batch1","Path1",8509.13455258935,749
"Cell2199","Cell2199","Batch1","Path3",7984.0031311463,395
"Cell2200","Cell2200","Batch1","Path2",7976.68109557552,295
"Cell2201","Cell2201","Batch1","Path2",7858.66905472311,765
"Cell2202","Cell2202","Batch1","Path2",7942.28292817985,34
"Cell2203","Cell2203","Batch1","Path1",8649.78305667547,33
"Cell2204","Cell2204","Batch1","Path1",7706.71574769862,463
"Cell2205","Cell2205","Batch1","Path2",8311.6270755177,945
"Cell2206","Cell2206","Batch1","Path2",8179.53093939622,41
"Cell2207","Cell2207","Batch1","Path3",8548.66145962122,29
"Cell2208","Cell2208","Batch1","Path2",7541.01225432191,822
"Cell2209","Cell2209","Batch1","Path2",8224.49964499045,417
"Cell2210","Cell2210","Batch1","Path3",9012.18732002229,244
"Cell2211","Cell2211","Batch1","Path2",8060.87708305307,440
"Cell2212","Cell2212","Batch1","Path3",8860.36005302082,170
"Cell2213","Cell2213","Batch1","Path2",7814.19228232314,252
"Cell2214","Cell2214","Batch1","Path1",7801.97833275652,774
"Cell2215","Cell2215","Batch1","Path3",8348.61090067595,164
"Cell2216","Cell2216","Batch1","Path1",7878.3632568774,573
"Cell2217","Cell2217","Batch1","Path2",8164.66201317959,910
"Cell2218","Cell2218","Batch1","Path3",8144.70493742088,201
"Cell2219","Cell2219","Batch1","Path2",7653.15517727126,625
"Cell2220","Cell2220","Batch1","Path1",8242.2355991555,244
"Cell2221","Cell2221","Batch1","Path1",7605.34611104134,640
"Cell2222","Cell2222","Batch1","Path1",8726.60104743994,655
"Cell2223","Cell2223","Batch1","Path2",7842.12761180513,912
"Cell2224","Cell2224","Batch1","Path2",7917.17699818581,50
"Cell2225","Cell2225","Batch1","Path3",7571.0183272721,181
"Cell2226","Cell2226","Batch1","Path3",7370.66874908494,61
"Cell2227","Cell2227","Batch1","Path1",8410.16962479248,1
"Cell2228","Cell2228","Batch1","Path1",8051.86729157088,407
"Cell2229","Cell2229","Batch1","Path1",8548.09197605178,861
"Cell2230","Cell2230","Batch1","Path1",7981.42281834831,764
"Cell2231","Cell2231","Batch1","Path1",8151.18147308115,606
"Cell2232","Cell2232","Batch1","Path1",7642.35571683779,190
"Cell2233","Cell2233","Batch1","Path1",7963.71140002186,11
"Cell2234","Cell2234","Batch1","Path3",8131.73350059702,207
"Cell2235","Cell2235","Batch1","Path2",8503.65761981941,653
"Cell2236","Cell2236","Batch1","Path1",8432.28020658095,406
"Cell2237","Cell2237","Batch1","Path1",7980.19055254476,937
"Cell2238","Cell2238","Batch1","Path3",7964.09889464913,426
"Cell2239","Cell2239","Batch1","Path3",7425.66783795705,474
"Cell2240","Cell2240","Batch1","Path3",8072.70488520001,289
"Cell2241","Cell2241","Batch1","Path2",7645.94946947782,184
"Cell2242","Cell2242","Batch1","Path2",7891.48386871225,758
"Cell2243","Cell2243","Batch1","Path2",7429.59114580112,891
"Cell2244","Cell2244","Batch1","Path1",8403.52317121514,412
"Cell2245","Cell2245","Batch1","Path1",8106.95316708846,316
"Cell2246","Cell2246","Batch1","Path3",8342.01666232544,343
"Cell2247","Cell2247","Batch1","Path2",7961.58407312846,938
"Cell2248","Cell2248","Batch1","Path3",7873.58922132568,317
"Cell2249","Cell2249","Batch1","Path3",7942.13365447146,768
"Cell2250","Cell2250","Batch1","Path2",7919.24904162099,431
"Cell2251","Cell2251","Batch1","Path3",8234.53415053119,827
"Cell2252","Cell2252","Batch1","Path3",7937.87259019737,875
"Cell2253","Cell2253","Batch1","Path2",8105.44982989016,610
"Cell2254","Cell2254","Batch1","Path1",8602.97167787369,122
"Cell2255","Cell2255","Batch1","Path2",7564.77016284462,336
"Cell2256","Cell2256","Batch1","Path2",7942.99559786781,201
"Cell2257","Cell2257","Batch1","Path1",7829.89834205451,635
"Cell2258","Cell2258","Batch1","Path3",8107.82822008744,330
"Cell2259","Cell2259","Batch1","Path2",8768.74234428775,292
"Cell2260","Cell2260","Batch1","Path1",7529.01750984532,211
"Cell2261","Cell2261","Batch1","Path1",8388.05974756424,462
"Cell2262","Cell2262","Batch1","Path2",8615.81618040884,97
"Cell2263","Cell2263","Batch1","Path1",8565.47551237664,932
"Cell2264","Cell2264","Batch1","Path2",8017.68519494106,429
"Cell2265","Cell2265","Batch1","Path1",8070.34001348194,501
"Cell2266","Cell2266","Batch1","Path1",8398.56442872934,590
"Cell2267","Cell2267","Batch1","Path2",8770.31194622162,446
"Cell2268","Cell2268","Batch1","Path3",8165.45162089539,632
"Cell2269","Cell2269","Batch1","Path1",7538.46632802754,502
"Cell2270","Cell2270","Batch1","Path1",8288.08182099816,830
"Cell2271","Cell2271","Batch1","Path3",8442.51687230963,206
"Cell2272","Cell2272","Batch1","Path2",8529.24612450963,927
"Cell2273","Cell2273","Batch1","Path1",8174.02130780751,571
"Cell2274","Cell2274","Batch1","Path1",8107.62442912654,163
"Cell2275","Cell2275","Batch1","Path2",8272.50783344909,769
"Cell2276","Cell2276","Batch1","Path1",8041.9855038248,593
"Cell2277","Cell2277","Batch1","Path1",7852.18595751965,310
"Cell2278","Cell2278","Batch1","Path3",7983.55875620815,921
"Cell2279","Cell2279","Batch1","Path1",8024.02467320457,43
"Cell2280","Cell2280","Batch1","Path1",7796.13620748591,703
"Cell2281","Cell2281","Batch1","Path2",8217.82922724947,61
"Cell2282","Cell2282","Batch1","Path2",7704.41366583912,378
"Cell2283","Cell2283","Batch1","Path1",8873.2834909811,832
"Cell2284","Cell2284","Batch1","Path2",8396.67382295418,612
"Cell2285","Cell2285","Batch1","Path3",8619.02501681347,612
"Cell2286","Cell2286","Batch1","Path3",8715.52488727371,187
"Cell2287","Cell2287","Batch1","Path1",8414.85136931211,384
"Cell2288","Cell2288","Batch1","Path2",7712.31785537653,470
"Cell2289","Cell2289","Batch1","Path3",8566.75290496903,569
"Cell2290","Cell2290","Batch1","Path1",8467.33777036092,184
"Cell2291","Cell2291","Batch1","Path1",7820.24540415513,411
"Cell2292","Cell2292","Batch1","Path1",8343.0399598017,637
"Cell2293","Cell2293","Batch1","Path2",8176.75638333374,32
"Cell2294","Cell2294","Batch1","Path2",8727.84834099429,357
"Cell2295","Cell2295","Batch1","Path2",8630.63884212582,436
"Cell2296","Cell2296","Batch1","Path1",8533.38431321216,857
"Cell2297","Cell2297","Batch1","Path2",7724.2021085601,525
"Cell2298","Cell2298","Batch1","Path1",8900.76430558364,272
"Cell2299","Cell2299","Batch1","Path1",8589.79308864517,110
"Cell2300","Cell2300","Batch1","Path3",8119.15900127257,422
"Cell2301","Cell2301","Batch1","Path1",8571.34248777757,816
"Cell2302","Cell2302","Batch1","Path1",8384.42776143056,770
"Cell2303","Cell2303","Batch1","Path2",7956.07524967871,774
